id,value,key
1,START,START
1,2756.,ID
1,Charlier,N
1,et,N
1,Cie,N
1,à,AD
1,Liège.-,AD
1,Constitution.,EV
1,END,END
2,START,START
2,3221.,ID
2,Colin,N
2,et,N
2,Platz,N
2,à,AD
2,Bruxelles.-,AD
2,Dissolution.,EV
2,END,END
3,START,START
3,3065.,ID
3,Cousinne,N
3,et,N
3,Cie,N
3,à,AD
3,Cellé.-,AD
3,Clôture,EV
3,de,EV
3,liquidation.,EV
3,END,END
4,START,START
4,3265.,ID
4,Daubioul-De,N
4,Clercq,N
4,te,AD
4,Eecldo.-,AD
4,Stichting.,EV
4,END,END
5,START,START
5,3296.,ID
5,Dauphin,N
5,et,N
5,Marx,N
5,à,AD
5,Bruxelles.-,AD
5,Constitution.,EV
5,END,END
6,START,START
6,3295.,ID
6,Dauphin,N
6,Speek,N
6,et,N
6,Cie,N
6,à,AD
6,Bruxelles.-,AD
6,Dissolution.,EV
6,END,END
7,START,START
7,2816.,ID
7,Debous,N
7,et,N
7,Termolle,N
7,à,AD
7,Saint-Gilles.-,AD
7,Dissolution.,EV
7,END,END
8,START,START
8,3274.,ID
8,de,N
8,Brauwere,N
8,et,N
8,Clé,N
8,à,AD
8,Anvers.-,AD
8,Ontbinding.,EV
8,END,END
9,START,START
9,2853.,ID
9,Déchèvres,N
9,Juste,N
9,et,N
9,Leroy,N
9,à,AD
9,Lens.-,AD
9,Constitution.,EV
9,END,END
10,START,START
10,2991.,ID
10,Deemes,N
10,frères,N
10,et,N
10,sœur,N
10,à,AD
10,Bruxelles.-,AD
10,Constitution.,EV
10,END,END
11,START,START
11,2868.,ID
11,Dehoi,N
11,frère,N
11,et,N
11,sœur,N
11,à,AD
11,Bruxelles.-,AD
11,Constitution.,EV
11,END,END
12,START,START
12,2867.,ID
12,Dehoÿ,N
12,frères,N
12,à,AD
12,Bruxelles.,AD
12,→,EV
12,Dissolution.,EV
12,END,END
13,START,START
13,5060.,ID
13,de,N
13,Jong,N
13,et,N
13,Cie,N
13,à,AD
13,Bruxelles.,AD
13,+,EV
13,Dissolution.,EV
13,END,END
14,START,START
14,2601.,ID
14,Deltour,N
14,(D.,N
14,et,N
14,G.),N
14,à,AD
14,Lauwe.-,AD
14,Constitution.,EV
14,END,END
15,START,START
15,2944.,ID
15,Derbaix,N
15,frères,N
15,à,AD
